,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
106,1302207,Juruá,13,AM,440.1206896551725,529.7370370370371,493.68518518518516,492.3724137931035,442.962962962963
107,1302306,Jutaí,13,AM,441.78396226415106,506.82258064516134,471.62419354838687,465.67924528301876,396.93548387096774
108,1302405,Lábrea,13,AM,449.43749999999983,512.423884514436,478.66902887139094,480.5659090909084,415.48556430446195
109,1302504,Manacapuru,13,AM,458.8311155913975,528.9036921151436,488.8921777221531,489.06814516129043,435.21902377972464
110,1302553,Manaquiri,13,AM,450.88372093023247,512.7142857142854,466.95604395604397,490.29767441860474,418.02197802197804
111,1302603,Manaus,13,AM,476.914851998997,549.8683784005917,511.34922002136915,510.5012724149059,467.8366072162406
112,1302702,Manicoré,13,AM,450.8335443037976,517.0239520958083,478.4047904191617,483.7901898734174,425.92814371257487
113,1302801,Maraã,13,AM,442.4000000000001,511.9329411764707,472.02470588235303,480.4848101265823,374.5882352941176
114,1302900,Maués,13,AM,464.3455223880593,539.1695422535213,497.6778169014087,495.40615671641774,463.5211267605634
115,1303007,Nhamundá,13,AM,450.9375968992246,501.8619047619046,468.5402930402931,465.8701550387598,393.3333333333333
116,1303106,Nova Olinda do Norte,13,AM,445.7722727272729,515.9548245614036,474.73289473684207,482.819090909091,424.9122807017544
117,1303205,Novo Airão,13,AM,459.13450704225386,522.975675675676,486.03175675675675,490.19295774647884,445.13513513513516
118,1303304,Novo Aripuanã,13,AM,442.89268292682914,506.28757062146906,465.44293785310725,467.5963414634145,460.225988700565
119,1303403,Parintins,13,AM,457.49004580152825,526.4549210903863,486.3743472022962,484.9635725190836,438.2439024390244
120,1303502,Pauini,13,AM,461.7304347826088,500.80564516129004,468.3096774193549,472.0400000000001,403.38709677419354
121,1303536,Presidente Figueiredo,13,AM,461.43199152542405,520.3516068052928,485.05803402646535,486.10805084745743,417.35349716446126
122,1303569,Rio Preto da Eva,13,AM,464.5640522875813,524.1024615384615,485.8519999999999,486.61013071895417,437.3538461538462
123,1303601,Santa Isabel do Rio Negro,13,AM,453.8700000000001,505.95599999999996,475.53919999999994,485.961818181818,431.68
124,1303700,Santo Antônio do Içá,13,AM,441.66651583710416,491.4238493723849,454.3121338912135,462.19004524886856,365.10460251046027
125,1303809,São Gabriel da Cachoeira,13,AM,458.12928571428597,526.850765864333,490.11619256017525,483.6452380952381,443.7636761487965
126,1303908,São Paulo de Olivença,13,AM,435.34223107569727,497.1442857142856,453.3278571428573,463.369322709163,372.2142857142857
127,1303957,São Sebastião do Uatumã,13,AM,438.01058823529405,485.58764044943825,459.9258426966292,467.5105882352942,400.2247191011236
128,1304005,Silves,13,AM,442.5602564102564,508.7708333333333,478.8027777777779,484.57179487179485,417.22222222222223
129,1304062,Tabatinga,13,AM,454.82962406015037,517.407359307359,481.0327561327565,483.167669172933,391.94805194805195
130,1304104,Tapauá,13,AM,452.2169117647058,508.4156462585032,479.75510204081644,480.43676470588235,455.1020408163265
131,1304203,Tefé,13,AM,466.2036873156345,527.9108516483518,497.212087912088,495.0306784660759,479.2032967032967
132,1304237,Tonantins,13,AM,435.35562913907273,488.6024691358023,451.74382716049377,460.6543046357617,391.2345679012346
133,1304260,Uarini,13,AM,432.19206349206354,525.5828125000002,469.0187499999999,466.9063492063493,400.3125
134,1304302,Urucará,13,AM,445.2385542168673,520.1624277456648,478.5722543352603,470.8849397590362,460.80924855491327
135,1304401,Urucurituba,13,AM,452.544970414201,517.9234972677599,478.0377049180329,477.36449704142007,415.73770491803276
136,1400027,Amajari,14,RR,467.24999999999994,502.90975609756094,484.8219512195122,502.5382352941177,381.9512195121951
137,1400050,Alto Alegre,14,RR,453.78859649122796,521.9747899159664,486.27731092436983,488.10701754385974,446.38655462184875
138,1400100,Boa Vista,14,RR,486.84025942241635,553.2361501292276,515.2593100348346,518.3851933431221,465.63658838071694
139,1400159,Bonfim,14,RR,471.4958333333334,552.3624999999998,500.74791666666664,501.7166666666667,417.0833333333333
140,1400175,Cantá,14,RR,461.523076923077,523.3204545454547,477.9068181818182,476.52564102564077,420.45454545454544
141,1400209,Caracaraí,14,RR,465.63095238095224,521.089855072464,485.6282608695652,487.5071428571428,430.8695652173913
142,1400233,Caroebe,14,RR,448.2069444444445,521.6721518987343,477.4531645569622,473.49305555555554,355.69620253164555
143,1400282,Iracema,14,RR,464.9533333333334,531.5176470588235,484.3686274509802,485.5155555555556,414.5098039215686
144,1400308,Mucajaí,14,RR,462.3513333333334,531.234193548387,487.541935483871,490.8073333333336,411.741935483871
145,1400407,Normandia,14,RR,478.73333333333335,551.1952380952381,490.31428571428575,525.1833333333333,430.4761904761905
146,1400456,Pacaraima,14,RR,490.3449999999999,554.7413043478259,491.4478260869566,480.3799999999998,411.7391304347826
147,1400472,Rorainópolis,14,RR,467.7917127071821,537.5289473684212,494.11684210526306,487.2325966850825,433.36842105263156
148,1400506,São João da Baliza,14,RR,461.24426229508214,521.0158730158729,480.32222222222214,471.4622950819672,400.3174603174603
149,1400605,São Luiz,14,RR,451.4898305084746,519.7924242424241,471.531818181818,494.4644067796611,397.57575757575756
150,1400704,Uiramutã,14,RR,470.15000000000003,611.0,544.3499999999999,487.375,465.0
151,1500107,Abaetetuba,15,PA,469.7610745614026,535.2549618320634,492.8807945870926,495.58823099415076,482.7203331020125
152,1500131,Abel Figueiredo,15,PA,459.80588235294107,515.0857142857143,482.6681318681319,485.8376470588237,447.9120879120879
153,1500206,Acará,15,PA,452.90149700598823,530.1746054519368,482.53185078909615,487.799251497006,441.9512195121951
154,1500305,Afuá,15,PA,457.00476190476195,516.0194690265488,474.9690265486725,474.4409523809529,439.11504424778764
155,1500347,Água Azul do Norte,15,PA,450.48461538461544,514.9214285714284,476.23333333333346,478.6880341880342,448.8888888888889
156,1500404,Alenquer,15,PA,455.43904982618756,523.8880351262355,479.1260153677286,484.90173812282734,444.12733260153675
157,1500503,Almeirim,15,PA,462.44871244635186,532.5325865580448,489.8022403258655,491.6414163090127,448.26883910386965
158,1500602,Altamira,15,PA,470.284101858226,542.5161366061895,497.14900747065036,500.01488873594786,459.69263607257204
159,1500701,Anajás,15,PA,442.716176470588,519.9319819819821,467.57027027026993,468.18235294117653,406.84684684684686
160,1500800,Ananindeua,15,PA,485.1671798986901,562.9546998494532,518.7652945050806,517.0766086563993,501.1996612721114
161,1500859,Anapu,15,PA,450.715748031496,512.2264492753619,471.7815217391305,476.20236220472464,419.6376811594203
162,1500909,Augusto Corrêa,15,PA,455.03634894991876,530.7922137404579,478.94274809160294,486.95476575121126,453.7709923664122
163,1500958,Aurora do Pará,15,PA,454.2796721311478,523.6642633228838,477.07021943573704,481.4701639344264,420.2507836990596
164,1501006,Aveiro,15,PA,442.59024390243894,519.4609756097559,472.9951219512195,482.3048780487805,450.7317073170732
165,1501105,Bagre,15,PA,445.56701570680616,508.2274509803921,474.22254901960787,480.2612565445026,454.3137254901961
166,1501204,Baião,15,PA,451.1362244897953,517.5494610778438,472.99401197604806,483.88928571428573,457.50898203592817
167,1501253,Bannach,15,PA,460.27826086956514,499.5461538461538,486.41153846153844,501.0782608695651,416.9230769230769
168,1501303,Barcarena,15,PA,475.8672503840243,550.3210178263357,505.3422369177688,500.9427956989258,469.58596894767106
169,1501402,Belém,15,PA,489.3293056580961,566.2363898307719,521.8042790964288,523.2421756493732,516.830794211758
170,1501451,Belterra,15,PA,458.0332268370607,534.1244582043344,487.6578947368419,489.238019169329,471.08359133126936
171,1501501,Benevides,15,PA,475.34505238649655,552.2146273637379,506.16668520578384,505.36332945285244,500.7675194660734
172,1501576,Bom Jesus do Tocantins,15,PA,461.1791999999998,535.1696296296298,494.45925925925934,486.8896,431.1111111111111
173,1501600,Bonito,15,PA,452.9389534883722,520.862637362637,479.1357142857144,483.30930232558165,435.9340659340659
174,1501709,Bragança,15,PA,466.24499100179924,538.8023011363632,492.7970454545439,496.30791841631725,490.10227272727275
175,1501725,Brasil Novo,15,PA,458.39611398963746,536.6866348448685,487.6522673031023,490.17979274611383,436.9928400954654
176,1501758,Brejo Grande do Araguaia,15,PA,455.53766233766237,499.2182926829269,485.22317073170746,483.08701298701294,449.7560975609756
177,1501782,Breu Branco,15,PA,460.66006051437205,529.7763046544428,480.0575458392104,485.11966717095316,426.064880112835
178,1501808,Breves,15,PA,458.9458431504562,538.6986675126896,490.3198921319822,493.53978458431504,458.1725888324873
179,1501907,Bujaru,15,PA,451.3053962900503,524.3657097288678,478.5515151515151,479.0897133220908,448.54864433811804
180,1501956,Cachoeira do Piriá,15,PA,447.9493670886075,539.5685393258427,486.1629213483147,486.1898734177215,435.5056179775281
181,1502004,Cachoeira do Arari,15,PA,445.0427152317882,507.17530864197533,459.22777777777776,466.98907284768217,419.1358024691358
182,1502103,Cametá,15,PA,461.770891339721,534.932839721255,485.18527874564427,493.08940517085375,490.1533101045296
183,1502152,Canaã dos Carajás,15,PA,479.9897491821159,551.090569948187,510.272435233161,513.0037077426396,479.2538860103627
184,1502202,Capanema,15,PA,471.7441376188321,541.7425350914505,499.1750319013178,502.94649162517106,473.0412590387069
185,1502301,Capitão Poço,15,PA,463.66708185053403,533.2039830508464,488.38796610169493,490.4834519572954,460.1525423728813
186,1502400,Castanhal,15,PA,485.9756206002224,563.5279726411785,516.3743072606112,517.4504631344944,526.2714836899333
187,1502509,Chaves,15,PA,447.4243902439024,519.8022727272727,476.95227272727266,458.7512195121951,434.09090909090907
188,1502608,Colares,15,PA,448.5642570281121,535.2595330739302,479.4412451361866,477.28634538152585,439.84435797665367
189,1502707,Conceição do Araguaia,15,PA,460.28371212121215,523.9227411167507,479.4525888324867,482.81818181818176,422.47715736040607
190,1502756,Concórdia do Pará,15,PA,454.94652908067513,528.7919354838709,481.5546594982083,486.4913696060037,442.4731182795699
191,1502764,Cumaru do Norte,15,PA,448.7898305084745,506.0349999999999,461.51666666666665,485.05254237288125,384.3333333333333
192,1502772,Curionópolis,15,PA,463.9588235294114,524.3184466019419,483.87475728155357,489.5747404844287,422.58899676375404
193,1502806,Curralinho,15,PA,447.1336283185848,520.7700205338809,469.4657084188915,483.4185840707965,444.476386036961
194,1502855,Curuá,15,PA,446.6253424657534,511.3050955414012,461.2331210191084,469.36095890410957,422.9299363057325
195,1502905,Curuçá,15,PA,461.4938285714282,532.0633369923161,486.22469813391814,482.5708571428568,444.3688254665203
196,1502939,Dom Eliseu,15,PA,465.47425249169453,538.0553990610329,495.2622848200312,495.3800664451829,470.45383411580593
197,1502954,Eldorado do Carajás,15,PA,461.3357594936709,522.3167164179108,480.6092537313433,485.4313291139238,412.5970149253731
198,1503002,Faro,15,PA,449.0221153846151,532.6813084112151,468.4467289719627,477.5528846153845,438.31775700934577
199,1503044,Floresta do Araguaia,15,PA,452.0173584905658,518.8010791366905,476.51366906474846,478.5267924528299,416.6906474820144
200,1503077,Garrafão do Norte,15,PA,461.6801526717555,535.0442446043162,492.35179856115116,500.9003816793895,484.31654676258995
201,1503093,Goianésia do Pará,15,PA,468.4647798742137,547.3223214285715,496.9627976190479,496.9754716981135,459.04761904761904
202,1503101,Gurupá,15,PA,447.6963855421687,514.0704545454545,475.9647727272724,485.83493975903633,500.90909090909093
203,1503200,Igarapé-Açu,15,PA,464.882613636364,540.5206366630075,492.66882546651993,493.88818181818135,483.86388583973655
204,1503309,Igarapé-Miri,15,PA,455.2902898550728,524.8888429752066,480.8421487603303,487.53210144927465,460.8126721763085
205,1503408,Inhangapi,15,PA,456.37794117647053,536.0234042553193,481.5141843971632,474.3985294117645,441.13475177304963
206,1503457,Ipixuna do Pará,15,PA,458.0290960451976,525.5732970027253,489.85558583106274,485.90706214689294,470.6811989100817
207,1503507,Irituia,15,PA,455.9040000000004,532.4506644518272,482.5813953488374,487.2474782608696,446.1129568106312
208,1503606,Itaituba,15,PA,464.8373118837563,541.0713178294578,498.31056201550297,499.85459263103314,474.48643410852713
209,1503705,Itupiranga,15,PA,454.6908701854493,522.2915887850463,482.34232309746386,486.0493580599149,453.72496662216287
210,1503754,Jacareacanga,15,PA,453.310447761194,514.6890410958905,465.08767123287646,471.12686567164184,387.1232876712329
211,1503804,Jacundá,15,PA,466.1709150326794,533.478840284842,491.1802644964396,496.3630718954247,455.42217700915563
212,1503903,Juruti,15,PA,461.18120104438634,531.8769607843137,482.1386029411766,490.19804177545717,462.86764705882354
213,1504000,Limoeiro do Ajuru,15,PA,452.2607894736841,525.7247798742138,468.47698113207537,480.9673684210524,437.35849056603774
214,1504059,Mãe do Rio,15,PA,461.02623906705503,534.7934449093448,490.1390516039057,493.48906705539343,463.26359832635984
215,1504109,Magalhães Barata,15,PA,462.8987179487177,542.5206896551728,480.93678160919546,478.44743589743575,436.0919540229885
216,1504208,Marabá,15,PA,475.6746202898565,544.1048938934589,502.40442832394814,504.75107246376626,476.63274144651365
217,1504307,Maracanã,15,PA,457.49056603773556,531.7690763052208,483.05421686747025,482.40020964360605,448.9156626506024
218,1504406,Marapanim,15,PA,454.826198083067,525.6138972809671,487.2867069486405,484.9287539936101,451.7824773413897
219,1504422,Marituba,15,PA,475.6098247809775,553.2879208505603,506.7741582988769,501.04195869837287,472.46308328411106
220,1504455,Medicilândia,15,PA,454.87761194029883,523.6923076923075,480.94720279720275,489.22052238806003,431.46853146853147
221,1504505,Melgaço,15,PA,448.1825938566552,520.4385350318468,469.91273885350313,478.19385665529046,431.4649681528662
222,1504604,Mocajuba,15,PA,454.0110154905335,528.2559633027523,476.81734778982525,480.41222030981055,448.24020016680566
223,1504703,Moju,15,PA,454.9926686217004,524.3046767537828,482.96306740027467,479.4465542522,437.24896836313616
224,1504752,Mojuí dos Campos,15,PA,459.9266009852217,528.5273584905658,484.77735849056586,487.2246305418721,447.1698113207547
225,1504802,Monte Alegre,15,PA,453.71827445652195,525.5684789644017,478.38511326860794,485.7258152173911,463.24919093851133
226,1504901,Muaná,15,PA,458.41341991342017,529.8228,483.02239999999995,487.1000000000002,471.92
227,1504950,Nova Esperança do Piriá,15,PA,452.56626506024077,530.942285714286,480.6914285714282,492.0301204819274,435.8857142857143
228,1504976,Nova Ipixuna,15,PA,468.8652173913042,542.7154205607477,498.54532710280415,516.383574879227,478.69158878504675
229,1505007,Nova Timboteua,15,PA,466.4251231527093,528.0650000000002,486.0895454545453,496.1192118226603,531.0
230,1505031,Novo Progresso,15,PA,469.0290220820184,543.7997118155615,495.3213256484149,502.2113564668765,449.5100864553314
231,1505064,Novo Repartimento,15,PA,456.24777777777746,522.0537890044573,482.9069836552748,486.2898412698413,430.6092124814264
232,1505106,Óbidos,15,PA,458.0536374845872,536.3312714776638,484.74180985108796,487.1701602959311,457.5257731958763
233,1505205,Oeiras do Pará,15,PA,455.0535580524347,525.7556140350878,478.36701754385956,483.63576779026255,438.4561403508772
234,1505304,Oriximiná,15,PA,467.7020346646573,540.0871308016884,491.948523206752,498.36661642803244,475.2039381153305
235,1505403,Ourém,15,PA,455.6050251256286,526.1848699763592,482.29976359338053,483.2424623115574,448.60520094562645
236,1505437,Ourilândia do Norte,15,PA,474.01674311926575,541.5342047930282,503.18257080610033,504.87981651376083,465.7080610021786
237,1505486,Pacajá,15,PA,459.3504424778764,529.4379781420769,482.7202185792352,487.10855457227126,457.7049180327869
238,1505494,Palestina do Pará,15,PA,443.0627450980392,503.5125,450.5285714285712,468.2901960784315,420.0
239,1505502,Paragominas,15,PA,473.4082818294195,551.0627511591958,507.3881375579587,506.64907292954314,487.1483771251932
240,1505536,Parauapebas,15,PA,478.5677732379992,548.5896310432579,507.83406488549684,509.5504256043567,471.6253180661578
241,1505551,Pau D'Arco,15,PA,456.49166666666673,510.2410714285715,472.54285714285714,482.19722222222214,436.9642857142857
242,1505601,Peixe-Boi,15,PA,471.1748201438852,542.2583333333332,496.5590277777776,494.036690647482,468.47222222222223
243,1505635,Piçarra,15,PA,441.0495327102802,494.02767857142857,465.488392857143,469.0626168224298,383.2142857142857
244,1505650,Placas,15,PA,461.83172413793096,522.4227848101268,478.5544303797468,483.8848275862067,405.3164556962025
245,1505700,Ponta de Pedras,15,PA,453.13675417661136,533.7478841870826,486.1668151447661,489.060381861575,428.7750556792873
246,1505809,Portel,15,PA,457.90294784580533,529.9975712777189,483.2723336853219,490.67993197278986,452.05913410770853
247,1505908,Porto de Moz,15,PA,446.2327027027032,510.219806763285,467.90072463768087,478.735945945946,410.0966183574879
248,1506005,Prainha,15,PA,447.529742388759,507.32478070175443,457.6541666666666,467.42857142857173,402.93859649122805
249,1506104,Primavera,15,PA,454.27070707070715,533.5194312796209,486.2748815165878,490.59292929292917,440.7582938388626
250,1506112,Quatipuru,15,PA,459.7889830508475,530.4780487804879,482.92764227642266,498.45508474576263,465.0406504065041
251,1506138,Redenção,15,PA,466.4495027124772,530.5200343200341,490.9484770484754,492.2610759493674,441.2441012441012
252,1506161,Rio Maria,15,PA,458.54561403508785,517.9029508196721,482.73409836065554,482.13403508771944,420.0655737704918
253,1506187,Rondon do Pará,15,PA,463.06646489104156,534.5645235361654,489.3816303099887,499.428571428571,467.48564867967855
254,1506195,Rurópolis,15,PA,457.12477876106163,520.0977900552489,477.3958563535915,488.8082595870203,457.34806629834253
255,1506203,Salinópolis,15,PA,463.9839805825245,545.637728937729,495.26611721611806,500.6724271844662,463.4798534798535
256,1506302,Salvaterra,15,PA,461.2357027463645,535.3150914634144,479.67987804878084,479.4014539579966,454.9085365853659
257,1506351,Santa Bárbara do Pará,15,PA,457.6553524804176,543.3344743276289,492.48679706601484,497.1697127937336,442.68948655256725
258,1506401,Santa Cruz do Arari,15,PA,443.57101449275376,502.34520547945203,462.93972602739734,458.1057971014493,434.24657534246575
259,1506500,Santa Izabel do Pará,15,PA,478.21744505494553,555.6295958279013,506.5310299869618,504.7470467032965,506.46675358539767
260,1506559,Santa Luzia do Pará,15,PA,459.7534246575342,537.67650862069,489.54655172413806,490.91461187214645,459.3103448275862
261,1506583,Santa Maria das Barreiras,15,PA,449.4433333333333,518.6260000000001,462.32700000000006,465.53666666666703,403.4
262,1506609,Santa Maria do Pará,15,PA,469.7581632653064,546.2014388489206,499.0952038369307,502.50892857142867,502.2541966426858
263,1506708,Santana do Araguaia,15,PA,457.17817109144505,516.024931506849,477.9827397260276,490.3634218289085,408.16438356164383
264,1506807,Santarém,15,PA,475.85056881361777,550.894829953952,505.18961951692296,508.85372508767756,499.5556991679457
265,1506906,Santarém Novo,15,PA,461.761935483871,535.0,482.090566037736,499.5400000000001,481.25786163522014
266,1507003,Santo Antônio do Tauá,15,PA,457.6572265624998,530.5288321167877,486.2791970802924,484.9062500000003,446.86131386861314
267,1507102,São Caetano de Odivelas,15,PA,450.8931558935362,524.8494423791823,474.76951672862435,481.6144486692015,432.0446096654275
268,1507151,São Domingos do Araguaia,15,PA,465.8140804597704,525.7873626373629,482.61730769230746,487.32500000000016,461.53846153846155
269,1507201,São Domingos do Capim,15,PA,457.60246575342467,526.4854111405837,485.7976127320953,478.9641095890414,438.9920424403183
270,1507300,São Félix do Xingu,15,PA,462.5707589285717,525.8510548523211,484.37341772151893,490.39084821428594,447.63713080168776
271,1507409,São Francisco do Pará,15,PA,467.39924528301907,541.2910394265232,493.5351254480286,495.4615094339622,510.0358422939068
272,1507458,São Geraldo do Araguaia,15,PA,457.7475274725278,516.693766233766,479.1181818181818,482.7115384615383,434.961038961039
273,1507466,São João da Ponta,15,PA,453.00000000000017,541.0058823529412,486.40588235294115,498.9910256410256,448.0
274,1507474,São João de Pirabas,15,PA,457.34243243243225,535.7935400516803,487.00387596899196,486.1181081081079,454.00516795865633
275,1507508,São João do Araguaia,15,PA,456.5076086956523,518.8589999999999,477.79399999999987,470.3032608695652,423.8
276,1507607,São Miguel do Guamá,15,PA,463.9972649572645,537.7177142857132,491.7122448979593,492.47162393162375,475.7877551020408
277,1507706,São Sebastião da Boa Vista,15,PA,457.0412903225811,532.307,483.15980000000013,488.0275268817202,463.52
278,1507755,Sapucaia,15,PA,450.7042253521125,514.6272727272727,465.0558441558441,467.607042253521,389.87012987012986
279,1507805,Senador José Porfírio,15,PA,451.5075187969925,518.3614864864867,477.1081081081083,482.3413533834585,432.7027027027027
280,1507904,Soure,15,PA,461.2255980861248,523.3989999999995,478.90888888888946,482.0452153110053,477.8222222222222
281,1507953,Tailândia,15,PA,463.012062615102,538.6664948453612,491.15438144329914,495.55966850828753,458.6254295532646
282,1507961,Terra Alta,15,PA,456.29060773480666,536.8243654822334,493.2467005076145,487.4552486187844,460.81218274111677
283,1507979,Terra Santa,15,PA,455.60055555555584,521.0948453608244,475.42422680412375,489.44333333333327,446.49484536082474
284,1508001,Tomé-Açu,15,PA,456.5496162280703,526.2071983428274,478.75572242361505,484.0969846491216,437.17244950802694
285,1508035,Tracuateua,15,PA,458.0648876404496,537.6135135135132,490.94621621621616,488.17219101123607,477.13513513513516
286,1508050,Trairão,15,PA,452.9127906976743,522.1923913043477,472.2652173913043,485.79767441860463,440.2173913043478
287,1508084,Tucumã,15,PA,471.51808510638335,539.569404517454,499.1806981519507,504.49382978723435,457.82340862422996
288,1508100,Tucuruí,15,PA,475.0636131503355,548.2695769576954,502.86813681368113,504.00810724545215,471.42514251425143
289,1508126,Ulianópolis,15,PA,464.87039999999973,537.2766666666664,487.95555555555575,499.79279999999966,441.9259259259259
290,1508159,Uruará,15,PA,461.52590909090895,527.1942973523422,484.9545824847251,488.95840909090964,424.6843177189409
291,1508209,Vigia,15,PA,463.9788837209301,537.1048458149781,489.8730396475775,493.19897674418627,460.6167400881057
292,1508308,Viseu,15,PA,453.2476878612714,526.0105405405403,475.4645945945945,482.86994219653155,450.64864864864865
293,1508357,Vitória do Xingu,15,PA,457.2928813559323,529.6671826625388,484.7207430340557,489.3976271186439,450.5263157894737
294,1508407,Xinguara,15,PA,466.5349177330895,533.2275921165387,490.8426735218503,491.57650822669143,450.4370179948586
295,1600055,Serra do Navio,16,AP,465.89772727272725,540.5804347826087,480.43913043478256,483.44545454545454,435.6521739130435
296,1600105,Amapá,16,AP,451.475,500.98878504672894,454.0757009345792,465.75100000000015,378.8785046728972
297,1600154,Pedra Branca do Amapari,16,AP,452.0802083333335,524.8813084112148,463.56728971962605,473.80208333333303,397.94392523364485
298,1600204,Calçoene,16,AP,449.1899999999998,518.0125925925923,471.4851851851854,468.72923076923064,421.48148148148147
299,1600212,Cutias,16,AP,432.4886363636364,500.7884615384616,455.1153846153847,471.11590909090904,421.15384615384613
300,1600238,Ferreira Gomes,16,AP,444.93684210526305,518.3099999999998,457.81100000000004,475.02736842105236,417.4
301,1600253,Itaubal,16,AP,458.2,510.45111111111123,466.69999999999993,497.6418604651164,453.3333333333333
302,1600279,Laranjal do Jari,16,AP,458.9357142857149,532.1094488188975,486.9022834645673,488.18436974789955,432.53543307086613
303,1600303,Macapá,16,AP,473.3284455429586,548.4110726301211,506.83531070650815,503.6734834237821,469.1321986938452
304,1600402,Mazagão,16,AP,444.13200992555835,513.4588505747128,467.8165517241377,475.0918114143923,411.4022988505747
305,1600501,Oiapoque,16,AP,452.8738970588235,518.3246688741723,481.0720198675495,473.47555147058813,408.34437086092714
306,1600535,Porto Grande,16,AP,458.9180656934302,533.8192307692302,489.64882943143823,485.1355839416054,454.3478260869565
307,1600550,Pracuúba,16,AP,432.16129032258067,508.27096774193546,467.8677419354839,479.23225806451615,404.51612903225805
308,1600600,Santana,16,AP,464.4755363984697,538.4715217774642,498.67049903015265,498.0681226053642,463.94639393405043
309,1600709,Tartarugalzinho,16,AP,441.1758620689655,509.4737179487178,461.1775641025641,473.88758620689663,411.79487179487177
310,1600808,Vitória do Jari,16,AP,442.78274111675097,517.5504716981133,476.4325471698111,483.6898477157362,430.2830188679245
311,1700251,Abreulândia,17,TO,461.85714285714283,510.85,475.72333333333336,453.0357142857143,416.0
312,1700301,Aguiarnópolis,17,TO,457.3200000000003,524.9325,482.75833333333327,482.78416666666664,436.3333333333333
313,1700350,Aliança do Tocantins,17,TO,474.5999999999999,544.09900990099,492.99900990099013,502.1915789473683,467.9207920792079
314,1700400,Almas,17,TO,446.0439655172414,504.59534883720926,460.32015503875965,477.6327586206893,403.1007751937984
315,1700707,Alvorada,17,TO,465.23861386138634,535.6140186915889,490.1130841121496,494.2831683168315,467.4766355140187
316,1701002,Ananás,17,TO,461.46728971962625,523.4390350877194,479.2785087719298,491.98971962616775,429.56140350877195
317,1701051,Angico,17,TO,455.9,514.7029850746269,471.8208955223881,484.44687499999986,444.4776119402985
318,1701101,Aparecida do Rio Negro,17,TO,463.7325842696629,524.2021505376343,478.6172043010753,485.7168539325843,463.01075268817203
319,1701309,Aragominas,17,TO,453.19150943396215,512.3849557522122,467.7867256637168,481.07641509433955,389.7345132743363
320,1701903,Araguacema,17,TO,467.7690909090908,533.8017857142858,486.37857142857155,493.3327272727273,470.7142857142857
321,1702000,Araguaçu,17,TO,470.81808510638297,524.4829999999998,479.2069999999998,497.1797872340424,470.2
322,1702109,Araguaína,17,TO,481.4905104816794,546.6025208830548,507.2027147971356,509.36119379100626,486.80489260143196
323,1702158,Araguanã,17,TO,458.5735849056605,528.4504504504504,488.5486486486487,472.2962264150942,448.1081081081081
324,1702208,Araguatins,17,TO,472.37002923976587,537.680689655173,495.48772413793074,500.12236842105324,475.00689655172414
325,1702307,Arapoema,17,TO,459.96704545454554,524.0355555555556,495.8133333333333,498.44204545454556,427.55555555555554
326,1702406,Arraias,17,TO,452.4948024948029,523.6537572254337,479.6707129094418,478.3039501039501,421.8111753371869
327,1702554,Augustinópolis,17,TO,474.2726744186044,540.3029023746703,498.9485488126653,500.08837209302317,497.83641160949867
328,1702703,Aurora do Tocantins,17,TO,468.42857142857144,537.7808219178082,484.70136986301367,493.3585714285714,435.8904109589041
329,1702901,Axixá do Tocantins,17,TO,466.5479166666668,529.6520270270272,486.1000000000002,486.7812500000002,447.43243243243245
330,1703008,Babaçulândia,17,TO,454.0656249999999,514.6250000000001,472.48780487804885,480.13312499999984,418.4146341463415
331,1703057,Bandeirantes do Tocantins,17,TO,447.61739130434796,513.9347826086956,469.39130434782606,474.16521739130445,416.95652173913044
332,1703073,Barra do Ouro,17,TO,462.85384615384623,516.5977272727273,483.85227272727275,472.5820512820512,424.54545454545456
333,1703107,Barrolândia,17,TO,458.7584615384617,522.9639097744359,477.04060150375943,485.70307692307705,420.6015037593985
334,1703206,Bernardo Sayão,17,TO,450.47999999999996,528.0228571428573,479.1885714285717,481.4630769230769,404.0
335,1703305,Bom Jesus do Tocantins,17,TO,449.772839506173,504.7772727272726,463.6511363636362,476.506172839506,397.27272727272725
336,1703602,Brasilândia do Tocantins,17,TO,448.4108108108109,502.25,471.13684210526316,467.7729729729729,430.5263157894737
337,1703701,Brejinho de Nazaré,17,TO,458.22545454545445,521.1563025210081,480.4302521008404,483.2081818181819,493.109243697479
338,1703800,Buriti do Tocantins,17,TO,470.5026548672565,524.6280991735537,487.16033057851234,499.77079646017705,437.5206611570248
339,1703826,Cachoeirinha,17,TO,459.9399999999998,532.8076923076923,493.74615384615385,485.46399999999994,470.7692307692308
340,1703842,Campos Lindos,17,TO,454.4308823529411,535.8291666666665,480.6361111111112,481.1764705882355,486.6666666666667
341,1703867,Cariri do Tocantins,17,TO,468.68157894736845,552.5477272727275,497.3386363636364,500.6131578947369,489.09090909090907
342,1703883,Carmolândia,17,TO,465.8458333333333,528.0,495.087755102041,500.4145833333335,487.7551020408163
343,1703891,Carrasco Bonito,17,TO,441.37083333333345,503.8211538461538,451.63846153846157,458.2999999999999,403.46153846153845
344,1703909,Caseara,17,TO,434.65483870967745,517.0914285714285,461.9971428571428,448.70967741935476,376.0
